crypto,date,split,model_type,feature_set,feature_names,y_true,y_pred
BNBUSDT,2024-03-20,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.030945798,-0.05843387
BNBUSDT,2024-03-21,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.052069448,-0.062027767
BNBUSDT,2024-03-22,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.100745335,-0.067303255
BNBUSDT,2024-03-23,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.08472877,-0.07474039
BNBUSDT,2024-03-24,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.06644133,-0.076521024
BNBUSDT,2024-03-25,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.019264441,-0.080657855
BNBUSDT,2024-03-26,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.05125702,-0.08066812
BNBUSDT,2024-03-27,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.022540133,-0.06711897
BNBUSDT,2024-03-28,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.0035931256,-0.06609385
BNBUSDT,2024-03-29,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.058321156,-0.05981653
BNBUSDT,2024-03-30,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.025800267,-0.06562324
BNBUSDT,2024-03-31,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.0383047,-0.07066867
BNBUSDT,2024-04-01,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.018241772,-0.07694182
BNBUSDT,2024-04-02,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.0514293,-0.09140098
BNBUSDT,2024-04-03,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.08235526,-0.09330547
BNBUSDT,2024-04-04,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.0321009,-0.095856324
BNBUSDT,2024-04-05,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.030341513,-0.0964564
BNBUSDT,2024-04-06,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.056756556,-0.09821272
BNBUSDT,2024-04-07,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.030429194,-0.09614361
BNBUSDT,2024-04-08,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.05918679,-0.090926275
BNBUSDT,2024-04-09,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.076775014,-0.091200754
BNBUSDT,2024-04-10,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.13238394,-0.093386054
BNBUSDT,2024-04-11,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.090837896,-0.08894972
BNBUSDT,2024-04-12,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.072404616,-0.08083167
BNBUSDT,2024-04-13,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.031675246,-0.0834661
BNBUSDT,2024-04-14,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.023037668,-0.081094764
BNBUSDT,2024-04-15,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.08958631,-0.081186555
BNBUSDT,2024-04-16,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.12009518,-0.08203713
BNBUSDT,2024-04-17,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.13090672,-0.07813449
BNBUSDT,2024-04-18,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.104961954,-0.07429136
BNBUSDT,2024-04-19,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.07642607,-0.0740069
BNBUSDT,2024-04-20,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.04336212,-0.07643641
BNBUSDT,2024-04-21,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.034924723,-0.07986837
BNBUSDT,2024-04-22,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.019544596,-0.08425217
BNBUSDT,2024-04-23,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.046944294,-0.08547339
BNBUSDT,2024-04-24,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.080343895,-0.080017045
BNBUSDT,2024-04-25,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.08986191,-0.07814971
BNBUSDT,2024-04-26,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.018565934,-0.07706035
BNBUSDT,2024-04-27,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.017768469,-0.08620531
BNBUSDT,2024-04-28,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.013756298,-0.08780095
BNBUSDT,2024-04-29,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.0077900477,-0.09229454
BNBUSDT,2024-04-30,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.0032903312,-0.097965546
BNBUSDT,2024-05-01,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.046600923,-0.1031036
BNBUSDT,2024-05-02,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.062752806,-0.103060275
BNBUSDT,2024-05-03,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.002387857,-0.10602998
BNBUSDT,2024-05-04,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.011036702,-0.10270846
BNBUSDT,2024-05-05,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.00471858,-0.10081579
BNBUSDT,2024-05-06,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.0059327236,-0.09332347
BNBUSDT,2024-05-07,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.016439686,-0.0878779
BNBUSDT,2024-05-08,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.012996079,-0.086626664
BNBUSDT,2024-05-09,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.047350183,-0.08346629
BNBUSDT,2024-05-10,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.0080583375,-0.08462389
BNBUSDT,2024-05-11,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.020299204,-0.086566396
BNBUSDT,2024-05-12,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.03472512,-0.08475568
BNBUSDT,2024-05-13,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.013263017,-0.08532308
BNBUSDT,2024-05-14,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.086761534,-0.0898226
BNBUSDT,2024-05-15,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.056546256,-0.09784815
BNBUSDT,2024-05-16,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.05153044,-0.100393
BNBUSDT,2024-05-17,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.032850906,-0.097712204
BNBUSDT,2024-05-18,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.037376467,-0.09549925
BNBUSDT,2024-05-19,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.043762837,-0.09130264
BNBUSDT,2024-05-20,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.007145855,-0.09288289
BNBUSDT,2024-05-21,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.02753821,-0.08883099
BNBUSDT,2024-05-22,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.03155983,-0.080347046
BNBUSDT,2024-05-23,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.007032849,-0.08087987
BNBUSDT,2024-05-24,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.011055389,-0.08482333
BNBUSDT,2024-05-25,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.00083035795,-0.0848183
BNBUSDT,2024-05-26,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.0044884123,-0.08541915
BNBUSDT,2024-05-27,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.03658052,-0.08634196
BNBUSDT,2024-05-28,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.13068123,-0.09341955
BNBUSDT,2024-05-29,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.1596274,-0.095022604
BNBUSDT,2024-05-30,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.17822422,-0.100360945
BNBUSDT,2024-05-31,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.14158377,-0.10166075
BNBUSDT,2024-06-01,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.12596421,-0.10243491
BNBUSDT,2024-06-02,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.10999399,-0.10478168
BNBUSDT,2024-06-03,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.0020775078,-0.0926899
BNBUSDT,2024-06-04,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.12935255,-0.07347967
BNBUSDT,2024-06-05,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.120613314,-0.063379794
BNBUSDT,2024-06-06,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.17035742,-0.06774488
BNBUSDT,2024-06-07,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.12554333,-0.07440911
BNBUSDT,2024-06-08,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.11555175,-0.082479864
BNBUSDT,2024-06-09,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.09697576,-0.09115669
BNBUSDT,2024-06-10,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.033840872,-0.09600719
BNBUSDT,2024-06-11,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.023340829,-0.10180576
BNBUSDT,2024-06-12,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.03298896,-0.11038289
BNBUSDT,2024-06-13,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.020379653,-0.11252981
BNBUSDT,2024-06-14,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.028924162,-0.115552634
BNBUSDT,2024-06-15,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.028518567,-0.11637942
BNBUSDT,2024-06-16,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.05606113,-0.11726104
BNBUSDT,2024-06-17,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.061773304,-0.11046127
BNBUSDT,2024-06-18,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.017827006,-0.08685842
BNBUSDT,2024-06-19,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.04487659,-0.070387416
BNBUSDT,2024-06-20,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.010261763,-0.051927883
BNBUSDT,2024-06-21,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.032425903,-0.045522347
BNBUSDT,2024-06-22,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.036348846,-0.042222023
BNBUSDT,2024-06-23,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.008105589,-0.037054908
BNBUSDT,2024-06-24,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.015371482,-0.0407872
BNBUSDT,2024-06-25,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.003280673,-0.05485859
BNBUSDT,2024-06-26,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.028859222,-0.05735133
BNBUSDT,2024-06-27,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.1245101,-0.06807083
BNBUSDT,2024-06-28,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.13106704,-0.06939938
BNBUSDT,2024-06-29,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.08033515,-0.06989777
BNBUSDT,2024-06-30,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.1709811,-0.07317875
BNBUSDT,2024-07-01,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.122082435,-0.075262286
BNBUSDT,2024-07-02,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.11535107,-0.08159961
BNBUSDT,2024-07-03,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.059199825,-0.077474765
BNBUSDT,2024-07-04,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.021572486,-0.058334026
BNBUSDT,2024-07-05,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.07002375,-0.03611554
BNBUSDT,2024-07-06,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.012093874,-0.03220253
BNBUSDT,2024-07-07,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.10458581,-0.02184613
BNBUSDT,2024-07-08,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.13653803,-0.025689308
BNBUSDT,2024-07-09,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.10860539,-0.029320486
BNBUSDT,2024-07-10,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.080878004,-0.03680629
BNBUSDT,2024-07-11,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.08594691,-0.040387094
BNBUSDT,2024-07-12,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.10584747,-0.049128085
BNBUSDT,2024-07-13,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.107967936,-0.05355678
BNBUSDT,2024-07-14,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.10066891,-0.055904917
BNBUSDT,2024-07-15,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.003240941,-0.06221144
BNBUSDT,2024-07-16,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.009843789,-0.059693165
BNBUSDT,2024-07-17,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.010491441,-0.060129188
BNBUSDT,2024-07-18,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.002275712,-0.06805377
BNBUSDT,2024-07-19,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.021290082,-0.07332014
BNBUSDT,2024-07-20,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.019580092,-0.06950402
BNBUSDT,2024-07-21,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.03135793,-0.074705265
BNBUSDT,2024-07-22,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.022213569,-0.072712705
BNBUSDT,2024-07-23,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.0107684145,-0.073985
BNBUSDT,2024-07-24,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.002779227,-0.07627842
BNBUSDT,2024-07-25,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.0078555,-0.08324826
BNBUSDT,2024-07-26,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.067653485,-0.086333305
BNBUSDT,2024-07-27,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.09366092,-0.08883548
BNBUSDT,2024-07-28,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.16134094,-0.091388896
BNBUSDT,2024-07-29,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.21283641,-0.08512331
BNBUSDT,2024-07-30,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.19333059,-0.08820985
BNBUSDT,2024-07-31,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.19366054,-0.08956903
BNBUSDT,2024-08-01,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.10630766,-0.09445087
BNBUSDT,2024-08-02,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.06506669,-0.08332407
BNBUSDT,2024-08-03,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.012349354,-0.06709883
BNBUSDT,2024-08-04,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.012996284,-0.0399114
BNBUSDT,2024-08-05,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.110045776,-0.01151875
BNBUSDT,2024-08-06,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.078136854,-0.003377948
BNBUSDT,2024-08-07,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.09703118,0.0015955716
BNBUSDT,2024-08-08,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.004052886,-0.012002833
BNBUSDT,2024-08-09,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.02139327,-0.01775515
BNBUSDT,2024-08-10,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.03475507,-0.027121197
BNBUSDT,2024-08-11,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.053753514,-0.028266396
BNBUSDT,2024-08-12,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.07471428,-0.0355041
BNBUSDT,2024-08-13,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.082709886,-0.03822665
BNBUSDT,2024-08-14,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.0854658,-0.042460125
BNBUSDT,2024-08-15,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.11572648,-0.044364817
BNBUSDT,2024-08-16,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.12974803,-0.051882908
BNBUSDT,2024-08-17,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.06936208,-0.05817743
BNBUSDT,2024-08-18,val,baseline,ref_paper_set,sma|ema|momentum|cci,0.07731657,-0.06405212
BNBUSDT,2024-08-19,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.018435368,-0.067646384
BNBUSDT,2024-08-20,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.06549906,-0.055282988
BNBUSDT,2024-08-21,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.05981369,-0.05255074
BNBUSDT,2024-08-22,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.08313549,-0.042514153
BNBUSDT,2024-08-23,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.10035924,-0.040275995
BNBUSDT,2024-08-24,val,baseline,ref_paper_set,sma|ema|momentum|cci,-0.085556015,-0.040833086
