crypto,date,split,model_type,feature_set,feature_names,y_true,y_pred
BCHUSDT,2025-06-15,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.012018062,-0.04702083
BCHUSDT,2025-06-16,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.0021588956,-0.046017073
BCHUSDT,2025-06-17,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.019206177,-0.042280577
BCHUSDT,2025-06-18,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.049028385,-0.037426107
BCHUSDT,2025-06-19,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.01601981,-0.034051307
BCHUSDT,2025-06-20,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.0635881,-0.023804493
BCHUSDT,2025-06-21,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.04947268,-0.014652893
BCHUSDT,2025-06-22,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.103490226,-0.007544197
BCHUSDT,2025-06-23,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.088864714,-0.008042447
BCHUSDT,2025-06-24,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.09735145,-0.009037279
BCHUSDT,2025-06-25,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.056571387,-0.021527857
BCHUSDT,2025-06-26,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.014610649,-0.029231764
BCHUSDT,2025-06-27,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.042284038,-0.030768536
BCHUSDT,2025-06-28,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.0034683296,-0.026294045
BCHUSDT,2025-06-29,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.0261059,-0.027895965
BCHUSDT,2025-06-30,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.018158736,-0.031100832
BCHUSDT,2025-07-01,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.0017976635,-0.03454756
BCHUSDT,2025-07-02,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.007021679,-0.03445535
BCHUSDT,2025-07-03,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.04336509,-0.033594422
BCHUSDT,2025-07-04,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.09382492,-0.028174184
BCHUSDT,2025-07-05,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.03415358,-0.028221123
BCHUSDT,2025-07-06,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.03301951,-0.028001748
BCHUSDT,2025-07-07,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.016575517,-0.026150592
BCHUSDT,2025-07-08,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.0064064283,-0.028102376
BCHUSDT,2025-07-09,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.031190842,-0.03551822
BCHUSDT,2025-07-10,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.036139045,-0.039845787
BCHUSDT,2025-07-11,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,-0.032507643,-0.05214054
BCHUSDT,2025-07-12,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.013341379,-0.04566843
BCHUSDT,2025-07-13,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.07579384,-0.04168231
BCHUSDT,2025-07-14,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.034455962,-0.044565894
BCHUSDT,2025-07-15,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.055092055,-0.032069363
BCHUSDT,2025-07-16,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.026710462,-0.03247597
BCHUSDT,2025-07-17,test,regime,ref_paper_set,sma|ema|momentum|cci|regime_label,0.025667747,-0.029226162
