crypto,date,close,log_return,open,high,low,volume,target_7d,vol_30,sma,ema,momentum,cci,regime_label
BTCUSDT,2022-10-02,19056.8,-0.013248299277497821,19312.24,19395.91,18920.35,206812.47032,0.019858392979083206,0.03400159936229143,19171.03142857143,19359.762160105263,-359.380000000001,-16.549734889020517,0
BTCUSDT,2022-10-03,19629.08,0.029588146889958367,19057.74,19719.1,18959.68,293585.75212,-0.025656609253465135,0.0344578421936411,19177.60714285714,19395.67120542456,92.06000000000131,94.07098868306687,0
BTCUSDT,2022-10-04,20337.82,0.03547006675217901,19629.08,20475.0,19490.6,327012.00127,-0.06489030867595424,0.035043697180516,19282.094285714287,19521.291044701287,1462.8199999999997,233.4031864968489,0
BTCUSDT,2022-10-05,20158.26,-0.008868076947532444,20337.82,20365.6,19730.0,312239.75224,-0.05102268316872305,0.035030173582240164,19403.30142857143,19606.220238741116,1696.8999999999978,179.28976343707083,0
BTCUSDT,2022-10-06,19960.67,-0.009850292500255264,20158.26,20456.6,19853.0,320122.1702,-0.029773552559902328,0.0336571932540257,19443.23285714286,19653.480206908967,559.0399999999972,141.01682808178415,0
BTCUSDT,2022-10-07,19530.09,-0.02180748428132162,19960.67,20068.82,19320.0,220874.83913,-0.01824835909416045,0.03360412430293452,19460.38857142857,19637.028179321107,240.1800000000003,38.7975868894713,0
BTCUSDT,2022-10-08,19417.96,-0.0057579421714510914,19530.09,19627.38,19237.14,102480.09842,-0.018113979315518947,0.0336222468316184,19495.92142857143,19607.81908874496,497.4599999999991,-12.531235734912542,0
BTCUSDT,2022-10-09,19439.02,0.0010839752375062517,19416.52,19558.0,19316.04,113900.82681,-0.009097267019351207,0.027798399196289063,19541.03857142857,19585.312543578966,631.6399999999994,-21.354803587695663,0
BTCUSDT,2022-10-10,19131.87,-0.015926855342589974,19439.96,19525.0,19020.25,212509.09849,0.021612594384048833,0.027712086211122845,19534.184999999998,19524.85353776844,-95.95000000000073,-78.7603021479159,0
BTCUSDT,2022-10-11,19060.0,-0.003763632670310102,19131.87,19268.09,18860.0,243473.84286,0.013933949596674822,0.027614399058686803,19532.81857142857,19462.873066065982,-19.13000000000102,-106.14043429866592,0
BTCUSDT,2022-10-12,19155.53,0.004999548559698752,19060.0,19238.31,18965.88,213826.26731,-0.0016489247326028078,0.027085727566902185,19514.440714285713,19421.893990590517,-257.2900000000009,-89.03949946132087,0
BTCUSDT,2022-10-13,19375.13,0.011398838108565457,19155.1,19513.79,18190.0,399756.68337,-0.017347420279010706,0.01969196480047254,19498.984999999997,19415.658791845115,-216.37999999999738,-99.40570472328636,0
BTCUSDT,2022-10-14,19176.93,-0.010282290815579742,19375.58,19951.87,19070.37,351634.32601,-0.0006551682102209355,0.019743103039939515,19481.43642857143,19383.828286265765,-245.6800000000003,-14.51803553020286,0
BTCUSDT,2022-10-15,19069.39,-0.005623562392809589,19176.93,19227.68,18975.18,113847.64232,0.007052384186398086,0.01921167841638293,19464.182142857142,19341.90318143033,-241.5600000000013,-78.35503529406854,0
BTCUSDT,2022-10-16,19262.98,0.010100687533673991,19068.4,19425.84,19063.74,131894.61885,0.01583310142763139,0.01928838348958127,19478.909285714286,19331.380090572955,206.1800000000003,-45.96396218145949,0
BTCUSDT,2022-10-17,19549.86,0.014783006060810067,19262.98,19676.96,19152.03,222813.87634,-0.011324317421166796,0.019266333862935994,19473.250714285714,19360.51074516323,-79.22000000000116,0.2944698495215147,0
BTCUSDT,2022-10-18,19327.44,-0.011442277457684114,19548.48,19706.66,19091.0,260313.07848,0.03820193305049813,0.018266520317445443,19401.080714285716,19356.1013124748,-1010.380000000001,-8.618015082029624,0
BTCUSDT,2022-10-19,19123.97,-0.010583325769578877,19327.44,19360.16,19065.97,186137.29538,0.08264366562512926,0.01832211630507368,19327.20285714286,19325.15047081149,-1034.2899999999972,-51.613722565786155,0
BTCUSDT,2022-10-20,19041.92,-0.004299657437842441,19123.35,19347.82,18900.0,223530.13068,0.06373710571506308,0.01719868267675047,19261.577857142856,19287.386408036626,-918.75,-73.1984494040476,0
BTCUSDT,2022-10-21,19164.37,0.006409961253210028,19041.92,19250.0,18650.0,269310.75769,0.0718420549472949,0.016696236556973765,19235.454999999998,19270.98422029841,-365.72000000000116,-96.98291188975881,0
BTCUSDT,2022-10-22,19204.35,0.0020839900038094328,19164.37,19257.0,19112.72,110403.90837,0.08028096664678586,0.013975053641774945,19220.197142857145,19262.099657591956,-213.61000000000058,-9.834656361237746,0
BTCUSDT,2022-10-23,19570.4,0.018881404774907296,19204.29,19695.0,19070.11,167057.20184,0.05260594676921038,0.014364052908839221,19229.58142857143,19303.20636991303,131.38000000000102,122.65317999060368,0
BTCUSDT,2022-10-24,19329.72,-0.01237441278798812,19570.4,19601.15,19157.0,256168.14467,0.05832926891755896,0.014086405146720635,19243.713571428572,19306.741520591295,197.85000000000218,68.38055394485113,0
BTCUSDT,2022-10-25,20080.07,0.03808397301398081,19330.6,20415.87,19237.0,326370.67061,0.01989776149075695,0.015581990914242819,19316.575714285715,19409.851984512457,1020.0699999999997,231.9955444613822,0
BTCUSDT,2022-10-26,20771.59,0.033858406805052255,20079.02,21020.0,20050.41,380492.69576,-0.03029058831808662,0.016234121465637852,19432.00857142857,19591.41705324413,1616.0600000000013,302.6322609639846,0
BTCUSDT,2022-10-27,20295.11,-0.02320621734790862,20771.61,20872.21,20200.0,328643.57791,-0.004310312125328508,0.01680791728537505,19497.721428571425,19685.24277947825,919.9799999999996,179.50002381266344,0
BTCUSDT,2022-10-28,20591.84,0.014514910485441845,20295.11,20750.0,20000.09,287039.94569,0.026675045868675085,0.016727116974501143,19598.786428571428,19806.12240888115,1414.9099999999999,129.96115841755665,0
BTCUSDT,2022-10-29,20809.67,0.010522901703300391,20591.84,21085.0,20554.01,254881.77755,0.023259712294054324,0.01674912848141594,19723.092142857146,19939.928754363664,1740.2799999999988,138.3909145593163,0
BTCUSDT,2022-10-30,20627.48,-0.008793615102668184,20809.68,20931.21,20515.0,192795.60886,0.013391941565926047,0.01675211518753058,19820.556428571428,20031.602253781843,1364.5,100.26822889355428,0
BTCUSDT,2022-10-31,20490.74,-0.006651090639639534,20627.48,20845.92,20237.95,303567.61628,0.004887323767182039,0.01676705499217863,19887.762142857147,20092.820619944265,940.880000000001,69.9101466003853,0
BTCUSDT,2022-11-01,20483.62,-0.00034753441282120434,20490.74,20700.0,20330.74,279932.43771,-0.09930509060635373,0.016526826520768177,19970.346428571433,20144.927203951698,1156.1800000000003,58.815487591282746,0
BTCUSDT,2022-11-02,20151.84,-0.016329943003791314,20482.81,20800.0,20048.04,373716.27299,-0.23554292698189272,0.016041856782134694,20043.765714285717,20145.848910091474,1027.869999999999,34.14039177086803,0
BTCUSDT,2022-11-03,20207.82,0.002774058844849492,20151.84,20393.32,20031.24,319185.1544,-0.13810541738647153,0.014661843884664755,20127.044285714284,20154.111722079277,1165.9000000000015,13.105736096992384,0
BTCUSDT,2022-11-04,21148.52,0.04550026847944544,20207.12,21302.05,20180.96,453694.39165,-0.21422922952751655,0.016764560359971228,20268.769285714287,20286.699492468706,1984.1500000000015,96.00886585749193,0
BTCUSDT,2022-11-05,21299.37,0.007107568128679631,21148.52,21480.65,21080.65,245621.98525,-0.23657981917579107,0.016650724830935257,20418.413571428573,20421.72222680621,2095.0200000000004,155.06254097757872,0
BTCUSDT,2022-11-06,20905.58,-0.018661385830796462,21299.37,21365.27,20886.13,230036.97217,-0.24702138759025694,0.016503801568275057,20513.78357142857,20486.236596565384,1335.1800000000003,109.89906657427393,0
BTCUSDT,2022-11-07,20591.13,-0.015155708438383542,20905.58,21069.77,20384.89,386977.60337,-0.21428610261926018,0.01674877950429677,20603.884285714284,20500.22238369,1261.4099999999999,20.914862321555322,0
BTCUSDT,2022-11-08,18547.23,-0.10453994878635697,20590.67,20700.88,17166.83,760705.362783,-0.09297310258672375,0.02566612301350738,20494.395714285718,20239.823399198,-1532.8400000000001,-337.6711366829908,0
BTCUSDT,2022-11-09,15922.81,-0.1525677793793303,18545.38,18587.76,15588.0,731926.929729,0.04542361690576158,0.0376356653805968,20148.054285714286,19664.22161263827,-4848.780000000001,-329.93153331790694,0
BTCUSDT,2022-11-10,17601.15,0.10021156844027068,15922.68,18199.0,15754.26,608448.36432,-0.05300112964651049,0.04235212176829144,19955.62857142857,19389.145397619835,-2693.959999999999,-179.6217466435666,1
BTCUSDT,2022-11-11,17070.31,-0.030623543661599584,17602.45,17695.0,16361.6,393552.86492,-0.021905031989518875,0.04262861454189244,19704.09071428571,19079.967344603858,-3521.529999999999,-136.20629611965938,1
BTCUSDT,2022-11-12,16812.08,-0.01524302151959489,17069.98,17119.1,16631.39,167819.96035,-0.0066482384807731165,0.042577645708187443,19418.54857142857,18777.582365323346,-3997.5899999999965,-113.29276213395795,1
BTCUSDT,2022-11-13,16329.85,-0.029102954245262325,16813.16,16954.28,16229.0,184960.78846,-0.003043233153389835,0.04280035308441277,19111.575,18451.2180499469,-4297.629999999999,-104.1005886270054,1
BTCUSDT,2022-11-14,16619.46,0.017579576532613217,16331.78,17190.0,15815.21,380210.7775,-0.0517492367988428,0.04300453499012749,18835.055,18206.983643287313,-3871.2800000000025,-86.89586606201199,1
BTCUSDT,2022-11-15,16900.57,0.01677305124617945,16617.72,17134.69,16527.72,282461.84391,-0.040674525161479735,0.04310024643838666,18579.12285714286,18032.79515751567,-3583.0499999999993,-65.10624507191082,1
BTCUSDT,2022-11-16,16662.76,-0.014171059886844972,16900.57,17015.92,16378.61,261493.40809,-0.0035862620716820004,0.04298078590736882,18329.902857142857,17850.123803180246,-3489.0800000000017,-62.39443276171543,1
BTCUSDT,2022-11-17,16692.56,0.001786821887998613,16661.61,16751.0,16410.74,228038.97873,-0.005623670822169302,0.042983738283334766,18078.812857142857,17695.781962756213,-3515.2599999999984,-57.94552111903905,1
BTCUSDT,2022-11-18,16700.45,0.00047255399539203324,16692.56,17011.0,16546.04,214224.18184,-0.010734365512623967,0.042980596419009594,17761.093571428573,17563.07103438872,-4448.07,-47.60899570974138,1
BTCUSDT,2022-11-19,16700.68,1.377198915086808e-05,16699.43,16822.41,16553.53,104963.15558,-0.014603122959981008,0.04298856221238461,17432.615714285716,17448.08556313689,-4598.689999999999,-46.72352236936626,1
BTCUSDT,2022-11-20,16280.23,-0.025497948917879043,16700.68,16753.33,16180.0,154842.13478,0.00908318664079566,0.04310713386690659,17102.233571428573,17292.371488051973,-4625.350000000002,-68.65801343476359,1
BTCUSDT,2022-11-21,15781.29,-0.03112642711283975,16279.5,16319.0,15476.0,324096.997753,0.02698277732567078,0.043333176298877236,16758.67357142857,17090.89395631171,-4809.84,-170.5158810035502,1
BTCUSDT,2022-11-22,16226.94,0.027847762883542515,15781.29,16315.0,15616.63,239548.06623,0.013198446722340051,0.043544989909904484,16592.93857142857,16975.700095470147,-2320.289999999999,-150.93699959743367,1
BTCUSDT,2022-11-23,16603.11,0.022917203202952763,16227.96,16706.0,16160.2,264927.70408,0.03320316556503222,0.04384933263358019,16641.53142857143,16926.021416074127,680.3000000000011,-30.98613553481923,1
BTCUSDT,2022-11-24,16598.95,-0.00025058686248868867,16603.11,16812.63,16458.05,206565.92346,0.0225418404332558,0.04310062406935672,16569.945714285714,16882.411893930912,-1002.2000000000007,15.977190648166307,1
BTCUSDT,2022-11-25,16522.14,-0.004638140695062631,16599.55,16666.0,16342.81,182089.49533,0.03395251229856555,0.042430207050050246,16530.790714285715,16834.37564140679,-548.1700000000019,-7.256288042085811,1
BTCUSDT,2022-11-26,16458.57,-0.0038549854582061727,16521.35,16701.99,16385.0,181804.81666,0.02559118440344932,0.042332217286778655,16505.54,16784.268222552553,-353.51000000000204,2.9664116251165065,1
BTCUSDT,2022-11-27,16428.78,-0.001811639317102376,16457.61,16600.0,16401.0,162025.47607,0.04037706641921268,0.04215085064121297,16512.60642857143,16736.86979287888,98.92999999999847,-10.803625645831211,1
BTCUSDT,2022-11-28,16212.91,-0.013226836427964628,16428.77,16487.04,15995.27,252695.40367,0.04542413221548358,0.04202295764460107,16483.567142857144,16667.008487161696,-406.5499999999993,-84.33282523549961,1
BTCUSDT,2022-11-29,16442.53,0.014063432280211785,16212.18,16548.71,16100.0,248106.25009,0.03856137024327211,0.04222082104776518,16450.850000000002,16637.078022206802,-458.0400000000009,-29.654757975645545,1
BTCUSDT,2022-11-30,17163.64,0.042921922045644934,16442.91,17249.0,16428.3,303019.80719,-0.01923572881159963,0.04321592168119455,16486.62714285714,16707.286285912563,500.880000000001,157.46129981915047,1
BTCUSDT,2022-12-01,16977.37,-0.010911911994265111,17165.53,17324.0,16855.01,232818.18218,0.01442828511435934,0.04321210846045742,16506.970714285715,16743.29744779089,284.8099999999977,160.92040316894034,1
BTCUSDT,2022-12-02,17092.74,0.00677253117024712,16978.0,17105.73,16787.85,202372.2062,0.002093433801851674,0.04323227947525267,16534.99142857143,16789.88978808544,392.2900000000009,129.25326607029217,1
BTCUSDT,2022-12-03,16885.2,-0.012216313353322406,17092.13,17188.98,16858.74,154542.57306,0.014247276438302592,0.04322012067067417,16548.17142857143,16802.597816340713,184.52000000000044,107.58745511082361,1
BTCUSDT,2022-12-04,17105.7,0.012974242698660987,16885.2,17202.84,16878.25,178619.13387,-0.0012079291920095159,0.04228175737956024,16607.13357142857,16843.011440828617,825.4700000000012,103.53341926358921,1
BTCUSDT,2022-12-05,16966.35,-0.008179770631693728,17106.65,17424.25,16867.0,233703.29225,0.014248761529700005,0.04219701001336313,16691.780714285713,16859.45658205147,1185.0599999999977,92.41203953499551,1
BTCUSDT,2022-12-06,17088.96,0.007200670308000312,16966.35,17107.01,16906.37,218730.76883,0.03934345693470398,0.04222701239390492,16753.35357142857,16890.05703777794,862.0199999999986,69.51880275420591,1
BTCUSDT,2022-12-07,16836.64,-0.014875177009226803,17088.96,17142.21,16678.83,220657.41334,0.055817943967673145,0.04222511080750808,16770.034285714286,16882.934766074217,233.52999999999884,28.93162734281832,1
BTCUSDT,2022-12-08,17224.1,0.022752101931693858,16836.64,17299.0,16733.49,236417.97804,0.007648291613946867,0.03826543957800758,16814.687857142857,16928.423463930987,625.1499999999978,69.32542335358835,0
BTCUSDT,2022-12-09,17128.56,-0.005562320142260546,17224.1,17360.0,17058.21,238422.06465,-0.029411480218348274,0.0257454812463522,16858.00357142857,16955.108335406854,606.4200000000019,85.68298630078968,0
BTCUSDT,2022-12-10,17127.49,-6.247071687148775e-05,17128.56,17227.72,17092.0,140573.97937,-0.02070448525724622,0.017939083771136406,16905.78357142857,16978.092557352607,668.9200000000019,73.12218055488843,0
BTCUSDT,2022-12-11,17085.05,-0.0024809629316511206,17127.49,17270.99,17071.0,155286.47871,-0.02050968227291783,0.017045219402690506,16952.66,16992.353549705593,656.2700000000004,69.2814425061326,0
BTCUSDT,2022-12-12,17209.83,0.007276920090015793,17085.05,17241.89,16871.85,226227.49694,-0.04583147141010535,0.016844162751820567,17023.86857142857,17021.35040974485,996.9200000000019,56.04991344261809,0
BTCUSDT,2022-12-13,17774.7,0.03229536571300429,17208.93,18000.0,17080.14,284462.9139,-0.05072523239165072,0.016818182857151313,17119.023571428574,17121.79702177887,1332.170000000002,336.39282085540356,0
BTCUSDT,2022-12-14,17803.15,0.0015993100237423619,17775.82,18387.95,17660.94,266681.22209,-0.056529146265180685,0.016586256131043777,17164.702857142856,17212.644085541688,639.510000000002,292.3207071681883,0
BTCUSDT,2022-12-15,17356.34,-0.02541755042203242,17804.01,17854.82,17275.51,223701.96882,-0.03130418874455465,0.01709699706951231,17191.772142857142,17231.803540802797,378.97000000000116,94.42217708295551,0
BTCUSDT,2022-12-16,16632.12,-0.04262209197455569,17356.96,17531.73,16527.32,253379.04116,0.008762539372954237,0.018677135934944397,17158.870714285713,17151.845735362425,-460.6200000000026,-91.98375500472093,0
BTCUSDT,2022-12-17,16776.52,0.008644524244230567,16631.5,16796.82,16579.85,144825.66684,0.0035462886855430753,0.018742387613701422,17151.10785714286,17101.80230398077,-108.68000000000029,-136.30106400809436,0
BTCUSDT,2022-12-18,16738.21,-0.00228615994732273,16777.54,16863.26,16663.07,112619.31646,0.005594241871241579,0.01874760488400445,17124.85857142857,17053.32333011667,-367.4900000000016,-112.26086241529204,0
BTCUSDT,2022-12-19,16438.88,-0.01804486904717173,16739.0,16815.99,16256.3,179094.28305,0.02881104073209606,0.019037325940477308,17087.182142857142,16971.39755276778,-527.4699999999975,-149.85698534833685,0
BTCUSDT,2022-12-20,16895.56,0.027401604731458917,16438.88,17061.27,16397.2,248808.92324,-0.01126138027253809,0.019094428559819666,17073.367857142857,16961.28587906541,-193.39999999999782,-71.20517653034116,0
BTCUSDT,2022-12-21,16824.67,-0.004204603849787603,16896.15,16925.0,16723.0,156810.96362,-0.016622710820278996,0.01812922776059074,17072.512857142858,16943.070428523355,-11.970000000001164,-60.069844601483595,0
BTCUSDT,2022-12-22,16821.43,-0.0001925929014063854,16824.68,16868.52,16559.85,176044.27235,-0.011236738278425307,0.017468599449798877,17043.750714285714,16926.85170472024,-402.66999999999825,-66.14276101701,0
BTCUSDT,2022-12-23,16778.5,-0.0025553638570467996,16821.9,16955.14,16731.13,161612.00947,-0.010245108628495814,0.01698905525996769,17018.74642857143,16907.071477424208,-350.0600000000013,-44.831171335807674,0
BTCUSDT,2022-12-24,16836.12,0.0034282735568194056,16778.52,16869.99,16776.62,100224.29096,-0.01759979661638056,0.016997843534326918,16997.934285714287,16897.611280434314,-291.3700000000026,-38.75814014482962,0
BTCUSDT,2022-12-25,16832.11,-0.00023820676162422671,16835.73,16857.96,16721.0,125441.07202,-0.01287714893275016,0.016971183935575115,16979.867142857143,16888.877776376405,-252.9399999999987,-39.24732524703428,0
BTCUSDT,2022-12-26,16919.39,0.005171929813682752,16832.11,16944.52,16791.0,124564.00656,-0.014677454007932411,0.016969137927336765,16959.12142857143,16892.94607285955,-290.4400000000023,-19.36617743846432,0
BTCUSDT,2022-12-27,16706.36,-0.012670816273175234,16919.39,16972.83,16592.37,173749.58616,-0.0018680988994308478,0.01714434203787703,16882.81142857143,16868.067929811612,-1068.3400000000001,-44.66812429914501,0
BTCUSDT,2022-12-28,16547.31,-0.009565934397528508,16706.06,16785.19,16465.33,193037.56577,0.018148470707277653,0.017055636575668387,16793.108571428573,16825.30020583673,-1255.8400000000001,-118.10045305383217,0
BTCUSDT,2022-12-29,16633.47,0.005193379640447304,16547.32,16664.41,16488.91,160998.47158,0.01185599443015839,0.0168917327912867,16741.475000000002,16799.722845058503,-722.869999999999,-123.0354301560554,0
BTCUSDT,2022-12-30,16607.48,-0.0015637342071173066,16633.47,16677.35,16333.0,164916.31174,0.020452984892429527,0.014859128893792711,16739.715,16774.09046571737,-24.639999999999418,-129.20252936525918,0
BTCUSDT,2022-12-31,16542.4,-0.003926414431065339,16607.48,16644.09,16470.0,114490.42864,0.023961628971912674,0.014754401001382984,16722.992142857143,16743.19840362172,-234.11999999999898,-96.82554249197476,0
BTCUSDT,2023-01-01,16616.75,0.004484440922006172,16541.77,16628.0,16499.01,96925.41374,0.030293403197260815,0.014719430690846637,16714.316428571427,16726.33861647216,-121.45999999999913,-67.00911105136387,0
BTCUSDT,2023-01-02,16672.87,0.0033716247385005005,16617.17,16799.23,16548.7,121888.57191,0.029861783357299387,0.01458218944241027,16731.030000000002,16719.209467609206,233.98999999999796,-25.350456449666417,0
BTCUSDT,2023-01-03,16675.18,0.0001385388353263295,16672.78,16778.4,16605.28,159541.53733,0.04488287545533787,0.01436222876572765,16715.288571428573,16713.33887192798,-220.38000000000102,-13.345664312219196,0
BTCUSDT,2023-01-04,16850.36,0.010450635209179993,16675.65,16991.87,16652.66,220362.18862,0.06284253540073159,0.014436940099430511,16717.12357142857,16731.608355670916,25.69000000000233,79.99273123750814,0
BTCUSDT,2023-01-05,16831.85,-0.001099096636671959,16850.36,16879.82,16753.0,163473.56641,0.11306066255253633,0.01436902603642802,16717.867857142857,16744.97390824813,10.419999999998254,66.90310023146462,0
BTCUSDT,2023-01-06,16950.65,0.00703325625515383,16831.85,17041.0,16679.0,207401.28415,0.1619204548069373,0.014168854337511496,16730.164285714283,16772.39738714838,172.15000000000146,101.45522064601273,0
BTCUSDT,2023-01-07,16943.57,-0.0004177703515821918,16950.31,16981.91,16908.0,104526.5688,0.21248505284293806,0.013514975919002884,16737.839285714286,16795.220402195264,107.45000000000073,119.62444836458091,0
BTCUSDT,2023-01-08,17127.83,0.010816215147354313,16943.83,17176.99,16911.0,135155.89695,0.1976799660394093,0.013635681097320017,16758.962142857144,16839.568348569228,295.72000000000116,154.5579673690529,0
BTCUSDT,2023-01-09,17178.26,0.0029400048985390725,17127.83,17398.8,17104.66,266211.52723,0.20967943482612128,0.013646232184952346,16777.452857142856,16884.727235426664,258.869999999999,182.5131648385859,0
BTCUSDT,2023-01-10,17440.66,0.01515963093336481,17179.04,17499.0,17146.34,221382.42581,0.19211718234958042,0.013908785662374587,16829.902857142857,16958.85160403644,734.2999999999993,175.5067673565034,0
BTCUSDT,2023-01-11,17943.26,0.028410295154573717,17440.64,18000.0,17315.6,262221.60653,0.14183014477445965,0.014763019297042712,16929.61357142857,17090.106056831584,1395.949999999997,212.56177219292536,0
BTCUSDT,2023-01-12,18846.62,0.04911903051513278,17943.26,19117.04,17892.05,454568.32178,0.11159210024099586,0.01622461060358484,17087.695714285714,17324.30791592071,2213.149999999998,259.9143537429585,0
BTCUSDT,2023-01-13,19930.01,0.05589304850955479,18846.62,20000.0,18714.12,368615.87823,0.1286927508282183,0.018978356787363693,17325.019285714287,17671.734860464614,3322.529999999999,251.02921313781482,0
BTCUSDT,2023-01-14,20954.92,0.05014682768441858,19930.01,21258.0,19888.05,393913.74951,0.08366532066712828,0.019961152377109666,17640.199285714283,18109.492879069334,4412.519999999997,229.049938389123,0
BTCUSDT,2023-01-15,20871.5,-0.003988871656174453,20952.76,21050.74,20551.01,178542.22549,0.08432740880430778,0.017829870903449015,17944.109999999997,18477.760495193423,4254.75,167.50400079478896,0
BTCUSDT,2023-01-16,21185.65,0.014939473685251059,20872.99,21474.05,20611.48,293078.08262,0.07853092759420299,0.017879944199421287,18266.45142857143,18838.812429167632,4512.7800000000025,137.20592887360542,0
BTCUSDT,2023-01-17,21134.81,-0.0024026215431760534,21185.65,21647.45,20841.31,275407.74409,0.06848271392479077,0.017882217182426594,18584.996428571427,19144.94543861195,4459.630000000001,114.8308592401775,0
BTCUSDT,2023-01-18,20677.47,-0.021876742420547046,21132.29,21650.0,20407.15,350916.01949,0.10909557550598414,0.018085526698933114,18858.36142857143,19349.282046797023,3827.1100000000006,85.74776431803126,0
BTCUSDT,2023-01-19,21071.59,0.018880985981668985,20677.47,21192.0,20659.19,251385.84925,0.08798800544150076,0.01782968440617473,19161.2,19578.923107224087,4239.740000000002,75.57660210851263,0
BTCUSDT,2023-01-20,22667.21,0.07299369909677722,21071.59,22755.93,20861.28,338079.13659,0.017793989883781336,0.021329950170436405,19569.52571428571,19990.694692927544,5716.559999999998,105.09287378373935,0
BTCUSDT,2023-01-21,22783.55,0.005119397523328573,22666.0,23371.8,22422.0,346445.48432,0.010437557848616663,0.021264921397368543,19986.667142857146,20363.075400537204,5839.98,119.38556466855894,0
BTCUSDT,2023-01-22,22707.88,-0.003326783518994958,22783.35,23078.71,22292.37,253577.75286,0.04454626657346239,0.02128122843696427,20385.242142857143,20675.716013798912,5580.049999999999,103.75047280861011,0
BTCUSDT,2023-01-23,22916.45,0.009142992475146272,22706.02,23180.0,22500.0,293588.37938,-0.003948184725000914,0.021245114922212805,20795.112857142853,20974.48054529239,5738.190000000002,108.17477151685621,0
BTCUSDT,2023-01-24,22632.89,-0.012450835212588274,22917.81,23162.2,22462.93,293158.78254,0.021515746928475465,0.021568112347659072,21165.98642857143,21195.601805920072,5192.23,97.10136743680953,0
BTCUSDT,2023-01-25,23060.94,0.018736119160646325,22631.94,23816.73,22300.0,346042.83223,0.028711881324364086,0.021608355391829374,21531.535,21444.31356513073,5117.68,98.38098843249685,0
BTCUSDT,2023-01-26,23009.65,-0.002226584082814398,23060.42,23282.47,22850.01,288924.43581,0.020615978913609112,0.021307160077778903,21828.894285714287,21653.025089779967,4163.0300000000025,85.18118449070492,0
BTCUSDT,2023-01-27,23074.16,0.0027996835390577957,23009.65,23500.0,22534.88,280833.86315,0.015384965155455177,0.021019850208185743,22053.476428571426,21842.50974447597,3144.1500000000015,75.65284368517533,0
BTCUSDT,2023-01-28,23022.6,-0.0022370345118361,23074.16,23189.0,22878.46,148115.71085,0.013128286757421392,0.02113510253609567,22201.167857142857,21999.855111879177,2067.6800000000003,67.13385752603772,0
BTCUSDT,2023-01-29,23742.3,0.03078192520585077,23021.4,23960.54,22967.76,295688.79204,-0.034685270588250106,0.021305123565774197,22406.225000000002,22232.181096961955,2870.7999999999993,99.43082856214869,0
BTCUSDT,2023-01-30,22826.15,-0.03935145882331703,23743.37,23800.51,22500.0,302405.90121,-0.00279148487197034,0.023117915556511236,22523.403571428567,22311.37695070036,1640.5,51.285179012401784,0
BTCUSDT,2023-01-31,23125.13,0.013013096440888106,22827.38,23320.0,22714.77,264649.34909,0.004974820243065281,0.023090853534529714,22665.569285714282,22419.877357273646,1990.3199999999997,48.77987687235309,0
BTCUSDT,2023-02-01,23732.66,0.025932253556534945,23125.13,23812.66,22760.23,310790.42271,-0.03296793362411066,0.023200391594219927,22883.797142857144,22594.915042970493,3055.1899999999987,103.366568184547,0
BTCUSDT,2023-02-02,23488.94,-0.010322486493569372,23731.41,24255.0,23363.27,364177.20751,-0.07478714748305926,0.023458404003523056,23056.465,22714.11837057443,2417.3499999999985,176.27961665965424,0
BTCUSDT,2023-02-03,23431.9,-0.0024313302190961394,23489.33,23715.7,23204.62,332571.02904,-0.08023950294166582,0.023594271754237766,23111.085714285717,22809.822587831175,764.6900000000023,93.07792677650119,0
BTCUSDT,2023-02-04,23326.84,-0.004493712909869885,23431.9,23587.78,23253.96,166126.47295,-0.06482950157504952,0.023662294376216107,23149.89214285714,22878.75824278702,543.2900000000009,62.54275707550282,0
BTCUSDT,2023-02-05,22932.91,-0.01703163213982073,23327.66,23433.33,22743.0,209251.33917,-0.051418358065703273,0.024198937936037033,23165.96571428571,22885.978477082084,225.02999999999884,-39.18844216664848,0
BTCUSDT,2023-02-06,22762.52,-0.007457673107037266,22932.91,23158.25,22628.13,265371.6069,-0.044400104023436526,0.024337938031189665,23154.970714285715,22869.517346804474,-153.9300000000003,-91.16345650696398,0
BTCUSDT,2023-02-07,23240.46,0.020779401555923727,22762.52,23350.25,22745.78,308006.72482,-0.045809643602320094,0.024419545873310463,23198.368571428575,22918.976367230545,607.5699999999997,-26.748331975159985,0
BTCUSDT,2023-02-08,22963.0,-0.012010500310640992,23242.42,23452.0,22665.85,280056.30717,0.057581347901979996,0.02472291508526285,23191.372857142855,22924.84618493314,-97.93999999999869,-51.57924284183599,0
BTCUSDT,2023-02-09,21796.35,-0.05214170035251797,22961.85,23011.39,21688.0,402894.6955,0.0760116549718326,0.027143074083126578,23104.70857142857,22774.380026942054,-1213.300000000003,-243.15092541505808,0
BTCUSDT,2023-02-10,21625.19,-0.007883685677702701,21797.83,21938.16,21451.0,338591.94247,0.1276661266246073,0.02698413836759365,23001.210714285717,22621.154690016447,-1448.9700000000012,-260.7940265189435,0
BTCUSDT,2023-02-11,21862.55,0.010916288456746415,21625.19,21906.32,21599.78,177021.58433,0.1192692533770483,0.025763754778759744,22918.350000000002,22520.007398014255,-1160.0499999999993,-162.9863618015663,0
BTCUSDT,2023-02-12,21783.54,-0.003620488630474483,21862.02,22090.0,21630.0,204435.65163,0.10815889588778838,0.02393189031781652,22778.438571428567,22421.811744945688,-1958.7599999999984,-120.39289471053027,0
