,crypto,date,close,log_return,open,high,low,volume,target_7d,vol_30,sma,ema,momentum,cci
2402,BCHUSDT,2020-10-04,220.89,0.010741535166673977,218.5,222.93,216.37,47612.61012,0.07867318099155085,0.02646662551006922,220.99214285714285,223.67966276769647,-5.350000000000023,-8.172891424605456
2403,BCHUSDT,2020-10-05,221.75,0.0038857811409531706,220.88,222.8,218.06,67277.28727,0.07767063106468175,0.02627547256208972,221.6542857142857,223.42237439867029,9.27000000000001,-1.797348049360027
2404,BCHUSDT,2020-10-06,219.63,-0.00960630886302738,221.79,230.41,215.5,158747.51497,0.14326170732725707,0.026265549547332904,221.62214285714285,222.91672447884758,-0.45000000000001705,7.31050480613649
2405,BCHUSDT,2020-10-07,222.98,0.015137769012764757,219.59,224.63,216.18,93831.30811,0.15001621411395227,0.026415164484447036,222.6942857142857,222.92516121500125,15.009999999999991,-14.618434951255098
2406,BCHUSDT,2020-10-08,233.95,0.04802533597279979,222.98,236.44,221.23,197435.16524,0.11422896079105271,0.027345156402374952,223.96071428571426,224.39513971966775,17.72999999999999,117.227266702014
2407,BCHUSDT,2020-10-09,237.13,0.013501096645792465,233.92,240.18,231.87,157554.96963,0.05405168447971054,0.027410178918434235,225.43285714285713,226.09312109037873,20.609999999999985,172.95832887748207
2408,BCHUSDT,2020-10-10,237.26,0.0005480722749391376,237.14,246.45,235.73,142096.72771,0.03071290538581284,0.027305693237519635,226.57142857142858,227.58203827832824,15.939999999999998,180.56152071900095
2409,BCHUSDT,2020-10-11,238.97,0.0071814348073289125,237.27,243.77,236.1,122148.72131,0.04239919090036359,0.0272435274351089,227.26,229.10043317455114,9.639999999999986,142.52775942876926
2410,BCHUSDT,2020-10-12,239.66,0.00288323121408407,238.97,243.99,232.7,146387.94809,0.04171953036098852,0.026979001639931974,228.2535714285714,230.50837541794434,13.909999999999997,111.30033443165166
2411,BCHUSDT,2020-10-13,253.46,0.05598476739954794,239.63,255.43,237.42,220515.2411,-0.05148850670232896,0.027806082324762196,229.99642857142857,233.5685920288851,24.400000000000006,158.27708564200734
2412,BCHUSDT,2020-10-14,259.07,0.02189227579945996,253.37,260.48,249.75,190868.59751,-0.0022412869727030937,0.02790193835149644,232.21857142857144,236.96877975836708,31.109999999999985,164.71617431483938
2413,BCHUSDT,2020-10-15,262.26,0.012238082649900228,259.12,265.2,255.5,228272.68085,0.021538655843288623,0.027107978393746405,234.65714285714284,240.34094245725146,34.139999999999986,151.42849535372895
2414,BCHUSDT,2020-10-16,250.3,-0.04667617966554971,262.25,266.54,243.51,281236.35132,0.07731610749288365,0.02835713521696867,236.8457142857143,241.6688167962846,30.640000000000015,95.41453212077884
2415,BCHUSDT,2020-10-17,244.66,-0.02279070681895856,250.3,252.6,241.01,119757.0408,0.11980647374043141,0.028706331369209942,238.71214285714285,242.06764122344666,26.129999999999995,46.99060273116992
2416,BCHUSDT,2020-10-18,249.32,0.018867720321879666,244.66,251.01,243.64,72484.49189,0.08378743064132443,0.028874540319369403,240.74285714285716,243.03462239365376,28.430000000000007,50.121617745900984
2417,BCHUSDT,2020-10-19,249.87,0.002203570674708999,249.3,252.7,245.0,105468.60457,0.037276275372007284,0.02885439974740811,242.75142857142856,243.94600607449993,28.120000000000005,48.269260918714856
2418,BCHUSDT,2020-10-20,240.74,-0.03722326966376954,249.82,250.05,237.67,139172.67277,0.09264817007994353,0.029156899386730654,244.2592857142857,243.51853859789995,21.110000000000014,-7.4221766114450265
2419,BCHUSDT,2020-10-21,258.49,0.07113949552908583,240.75,264.11,239.98,265322.02728,0.03635382756967598,0.029140002061854818,246.79571428571427,245.5147334515133,35.51000000000002,78.11306303210053
2420,BCHUSDT,2020-10-22,267.97,0.036018025465891945,258.38,274.65,258.26,225831.90201,-0.002054577760047138,0.029170039875377533,249.2257142857143,248.50876899131154,34.02000000000004,173.269248127087
2421,BCHUSDT,2020-10-23,270.42,0.009101271984045312,268.0,276.0,264.2,169969.69123,-0.0320135544169462,0.026619423587914103,251.60357142857146,251.43026645913667,33.29000000000002,160.21771174577114
2422,BCHUSDT,2020-10-24,275.8,0.0196996594285892,270.39,278.63,267.6,108002.4406,-0.05129329438755015,0.026095150233693833,254.35642857142855,254.67956426458514,38.54000000000002,155.16760496576734
2423,BCHUSDT,2020-10-25,271.11,-0.017151322777227307,275.79,276.05,268.19,93327.77517,-0.011425728037457894,0.026476613979182446,256.65214285714285,256.8702890293071,32.140000000000015,113.8472519628838
2424,BCHUSDT,2020-10-26,259.36,-0.04430758459460815,271.07,273.31,252.61,196483.76116,-0.008052071996764276,0.027952105738653577,258.05928571428575,257.2022504920662,19.700000000000017,32.86073836443567
2425,BCHUSDT,2020-10-27,264.11,0.0181486250441667,259.35,268.0,257.12,170533.5786,-0.07829622462665675,0.02747890356004862,258.82000000000005,258.1232837597907,10.650000000000006,36.03952976441378
2426,BCHUSDT,2020-10-28,268.06,0.01484515301881828,264.08,280.98,258.33,344773.09855,-0.10583315836118601,0.027260817411031098,259.46214285714285,259.44817925848525,8.990000000000009,72.36672845320886
2427,BCHUSDT,2020-10-29,267.42,-0.0023903798638311713,268.1,271.56,257.56,165667.34058,-0.06924130774229198,0.027247115562557222,259.8307142857143,260.51108869068725,5.160000000000025,41.79058286051127
2428,BCHUSDT,2020-10-30,261.9,-0.02085770467285375,267.35,270.62,254.98,210810.92485,-0.015817451520424797,0.027604757766359345,260.6592857142857,260.6962768652623,11.599999999999966,16.12181903712458
2429,BCHUSDT,2020-10-31,262.01,0.00041991945798525165,262.0,266.31,259.6,110123.40361,-0.0314027974517348,0.027606186790130095,261.8985714285715,260.871439949894,17.349999999999994,9.73450247435682
2430,BCHUSDT,2020-11-01,268.03,0.022716243572864947,262.0,270.83,260.16,89388.18168,0.010281626493603646,0.026592749881558207,263.235,261.8259146232415,18.70999999999998,36.776184098730866
2431,BCHUSDT,2020-11-02,257.28,-0.040933928553914534,268.03,271.66,253.58,186173.01845,0.02680632179921183,0.02790936848990944,263.76428571428573,261.219792673476,7.409999999999968,-35.04438215370307
2432,BCHUSDT,2020-11-03,244.22,-0.052095527585725776,257.31,258.81,230.0,331235.0443,0.051745652953898436,0.029792293237709908,264.0128571428571,258.9531536503459,3.4799999999999898,-243.56052141527041
2433,BCHUSDT,2020-11-04,241.14,-0.012691780715710976,244.21,244.5,231.0,197644.26823,0.06315351169574512,0.029935348203576646,262.7735714285714,256.5780664969664,-17.350000000000023,-245.44922723387614
2434,BCHUSDT,2020-11-05,249.53,0.03420147075506286,241.14,252.0,240.34,229778.00262,0.041064020293174686,0.0303748406110211,261.45642857142855,255.6383242973709,-18.440000000000026,-121.41615550959617
2435,BCHUSDT,2020-11-06,257.79,0.03256615154901343,249.52,259.51,248.01,204240.3255,0.005531822001987763,0.030754465126362682,260.5542857142857,255.9252143910548,-12.629999999999995,-43.25408102049191
2436,BCHUSDT,2020-11-07,253.91,-0.01516542647332475,257.78,277.06,245.11,350878.09679,0.0047541491818856585,0.02984491052314001,258.99071428571426,255.65651913891415,-21.890000000000015,-4.010605948230997
2437,BCHUSDT,2020-11-08,270.8,0.06440066751820339,253.9,278.0,247.01,214982.91705,-0.11895155414963199,0.03185734968325509,258.9685714285714,257.6756499203923,-0.3100000000000023,62.782970490509
2438,BCHUSDT,2020-11-09,264.27,-0.02440923324830635,270.73,274.24,257.44,200850.06157,-0.057111671294540756,0.032285092101089354,259.3192857142857,258.55489659767335,4.909999999999968,59.303747245136954
2439,BCHUSDT,2020-11-10,257.19,-0.02715619643103917,264.26,266.53,254.72,129833.02885,-0.00702332279469875,0.03275872001069376,258.825,258.37291038465025,-6.920000000000016,7.738135689206006
2440,BCHUSDT,2020-11-11,256.86,-0.0012839219738642882,257.19,262.5,255.16,109661.41371,-0.04226513090520623,0.03276565045690273,258.025,258.1711890000302,-11.199999999999989,2.9349648295055726
2441,BCHUSDT,2020-11-12,259.99,0.012111979352492419,256.87,264.9,251.69,143611.95611,-0.05579955669859338,0.03123051896883815,257.4942857142857,258.4136971333595,-7.430000000000007,15.379206646257227
2442,BCHUSDT,2020-11-13,259.22,-0.0029660467421734893,260.01,262.5,247.91,159229.51658,0.0030429698191341004,0.030981694788760825,257.30285714285714,258.5212041822449,-2.67999999999995,-4.807299671099191
2443,BCHUSDT,2020-11-14,255.12,-0.015943099293426855,259.22,263.0,253.64,93655.51478,0.17877445586998508,0.031025642080966042,256.81071428571425,258.0677102912789,-6.889999999999986,7.477202229633676
2444,BCHUSDT,2020-11-15,240.43,-0.059305035813314255,255.13,260.29,235.0,227544.07562,0.18368623403795503,0.031745208549071695,254.83928571428572,255.71601558577504,-27.599999999999966,-103.05119721065901
2445,BCHUSDT,2020-11-16,249.6,0.03743064960678488,240.4,253.19,233.04,200360.7094,0.2584735694252247,0.032242218202865006,254.29071428571427,254.90054684100505,-7.679999999999978,-83.1096322207552
2446,BCHUSDT,2020-11-17,255.39,0.022932152068802836,249.67,259.62,248.25,149020.89034,0.3095830901419525,0.032329757781166174,255.08857142857144,254.96580726220438,11.169999999999987,-3.0822456361063217
2447,BCHUSDT,2020-11-18,246.23,-0.036525730084371766,255.29,260.0,241.69,164845.09668,0.23990518266828342,0.033037369808942084,255.4521428571429,253.80103296057715,5.090000000000003,-79.49744714781005
2448,BCHUSDT,2020-11-19,245.88,-0.0014224464408947313,246.27,250.03,241.23,94942.86907,0.09889750843716527,0.03230315402797672,255.19142857142856,252.7448952325002,-3.6500000000000057,-121.5388714827847
2449,BCHUSDT,2020-11-20,260.01,0.05587647977555399,245.93,260.16,245.57,186253.42914,0.020706407215317135,0.03125887648996095,255.35,253.71357586816686,2.2199999999999704,-1.2120898858984335
2450,BCHUSDT,2020-11-21,305.06,0.15978838675742413,260.0,309.35,256.09,554751.82729,-0.10021631441461132,0.0423501083605918,259.00357142857143,260.5597657524113,51.150000000000006,293.9114957343648
2451,BCHUSDT,2020-11-22,288.91,-0.054393257645344306,305.07,312.97,273.81,471820.8359,-0.01348569962886259,0.04366903784448409,260.29714285714283,264.3397969854231,18.110000000000014,219.46840272018605
2452,BCHUSDT,2020-11-23,323.22,0.11221798499405455,288.95,327.12,282.33,504293.36368,-0.017886884146754767,0.047999318206110954,264.5078571428572,272.19049072070004,58.950000000000045,214.55775259369787
2453,BCHUSDT,2020-11-24,348.06,0.07404167278553064,323.09,372.0,318.0,812068.67389,-0.19076948294901275,0.04939647341344619,270.99857142857144,282.3064252912734,90.87,220.36265702174026
2454,BCHUSDT,2020-11-25,312.99,-0.10620363755804085,347.74,363.61,297.9,544153.84002,-0.062081399837522255,0.052843185517546715,275.0078571428571,286.3975685857703,56.129999999999995,122.1711956786692
2455,BCHUSDT,2020-11-26,271.44,-0.14243012067201288,312.86,321.5,250.4,841742.99737,0.07335508891772058,0.0593322645194018,275.8257142857143,284.4032261076676,11.449999999999989,14.087260516571037
2456,BCHUSDT,2020-11-27,265.45,-0.022314621446294147,271.49,279.11,255.57,328389.02242,0.051790439579248115,0.05941918995624254,276.2707142857143,281.8761292933119,6.229999999999961,-22.967792248828115
2457,BCHUSDT,2020-11-28,275.97,0.038865665127495674,265.55,284.98,260.74,274278.38908,0.048104899828229186,0.05984565360920599,277.76,281.088645387537,20.850000000000023,-8.468898058994233
2458,BCHUSDT,2020-11-29,285.04,0.03233735714040442,275.98,289.1,272.0,226833.85125,0.004201098462829123,0.059962141253465724,280.94642857142856,281.6154926691987,44.610000000000014,6.166661712198391
2459,BCHUSDT,2020-11-30,317.49,0.10781680047616238,285.17,322.37,280.07,405407.27074,-0.11196516290263059,0.06294549177928799,285.7957142857143,286.39876031330556,67.89000000000001,63.376204366657895
2460,BCHUSDT,2020-12-01,287.61,-0.09884092601672734,317.37,320.87,271.38,539030.71353,-0.07173844523070816,0.06571078834973167,288.09714285714284,286.56025893819816,32.22000000000003,18.995239171536916
2461,BCHUSDT,2020-12-02,294.15,0.02248444555344964,287.47,298.0,280.0,194628.47035,-0.09049432568901938,0.0652890471037514,291.52,287.57222441310506,47.91999999999999,2.681386528126547
2462,BCHUSDT,2020-12-03,292.1,-0.006993631916770049,294.22,297.38,285.48,141969.44742,-0.094540192171638,0.06445570706283772,294.82142857142856,288.1759278246911,46.22000000000003,-6.338269997335377
2463,BCHUSDT,2020-12-04,279.56,-0.04387927078476661,292.07,307.65,276.64,306549.78921,-0.07546266504941279,0.06501610423129336,296.21785714285716,287.0271374480656,19.55000000000001,-33.45011768153923
2464,BCHUSDT,2020-12-05,289.57,0.035180125376476745,279.47,289.98,274.43,124587.00682,-0.07782061549248098,0.06503154237208833,295.1114285714286,287.36618578832355,-15.490000000000009,-45.51001523577119
2465,BCHUSDT,2020-12-06,286.24,-0.011566444224995642,289.59,293.65,279.24,110403.41767,-0.036357292900516036,0.06488453861694857,294.9207142857143,287.2160276832138,-2.670000000000016,-35.840587160653115
2466,BCHUSDT,2020-12-07,283.86,-0.008349460889297333,286.2,290.87,281.03,98217.22459,-0.02468028264454425,0.06482887372439809,292.1092857142857,286.7685573254519,-39.360000000000014,-36.22490770974295
2467,BCHUSDT,2020-12-08,267.7,-0.05861420834480491,283.9,284.96,262.72,128987.98699,0.07604057170096734,0.06474855390607058,286.3692857142857,284.2260830153917,-80.36000000000001,-106.76843034116024
2468,BCHUSDT,2020-12-09,268.7,0.003728565095138414,267.8,271.19,255.0,157133.45628,0.14963200599768456,0.06459213678545203,283.2057142857143,282.15593861333946,-44.29000000000002,-143.94582914198418
2469,BCHUSDT,2020-12-10,265.75,-0.01103949839938867,268.6,269.33,261.33,85390.42785,0.15636835067919996,0.06442051272516577,282.7992857142857,279.96848013156085,-5.689999999999998,-114.13455530097914
2470,BCHUSDT,2020-12-11,259.24,-0.024801743662541398,265.77,266.93,256.0,137006.88403,0.18950267468196458,0.06459327553547715,282.35571428571427,277.2046827806861,-6.2099999999999795,-136.2681309891868
2471,BCHUSDT,2020-12-12,267.89,0.032822174933408554,259.3,269.73,257.96,104091.46321,0.17188365578068865,0.06483400821426032,281.7785714285714,275.9627250765946,-8.080000000000041,-95.94352484350124
2472,BCHUSDT,2020-12-13,276.02,0.029896878366969304,267.74,282.6,265.7,113669.80321,0.23520013357983327,0.0650420175012991,281.13428571428574,275.97036173304866,-9.020000000000039,-33.94703790217534
2473,BCHUSDT,2020-12-14,276.94,0.0033275493666744538,275.96,280.37,265.03,102754.79724,0.12371136129095817,0.06495284598496356,278.23785714285714,276.0996468353089,-40.55000000000001,-27.690153989734497
2474,BCHUSDT,2020-12-15,288.85,0.04210664600070668,277.0,299.0,270.3,268961.55713,0.11078458781624434,0.06424777720383336,278.32642857142855,277.79969392393434,1.240000000000009,56.53124923197936
2475,BCHUSDT,2020-12-16,312.07,0.07731999939185563,288.86,314.4,281.69,327142.83361,-0.12471249094263293,0.06532198681003949,279.6064285714286,282.3690680674098,17.920000000000016,151.9018589598856
2476,BCHUSDT,2020-12-17,310.73,-0.004303153717873265,312.0,331.34,300.9,481220.58439,-0.045225899699075534,0.06528858250974971,280.9371428571429,286.1505256584218,18.629999999999995,186.39812621922968
2477,BCHUSDT,2020-12-18,313.33,0.008332580340223217,310.58,323.11,305.0,260821.41237,0.01837292974080107,0.06478001326480973,283.3492857142857,289.77445557063226,33.76999999999998,150.606627017842
2478,BCHUSDT,2020-12-19,318.13,0.015203156032132625,313.33,325.5,309.2,280722.81544,0.017048080910724295,0.06476744723915699,285.38928571428573,293.5551948278813,28.560000000000002,134.8260226473657
2479,BCHUSDT,2020-12-20,349.21,0.09321335616611393,317.97,368.52,310.05,659808.11287,-0.03233175072588601,0.06605344895769714,289.88714285714286,300.9758355174971,62.96999999999997,169.99410722287618
2480,BCHUSDT,2020-12-21,313.41,-0.10816122292220065,348.98,380.47,307.0,814909.10335,0.14072839865515085,0.06312844503785679,291.99785714285713,302.63372411516417,29.55000000000001,112.47138410885627
2481,BCHUSDT,2020-12-22,322.69,0.029179872525992856,313.47,324.86,298.0,471124.45166,0.08954929231038555,0.06244456490997145,295.92571428571426,305.3078942331423,54.99000000000001,53.81974659335402
2482,BCHUSDT,2020-12-23,275.48,-0.15817707936702163,322.73,326.43,266.16,535898.96368,0.2639434750231704,0.06566993727087131,296.40999999999997,301.33084166872334,6.78000000000003,-21.50110874624269
2483,BCHUSDT,2020-12-24,296.99,0.07518343752568413,275.48,299.63,270.56,352851.38968,0.14155076919632492,0.06571783484180335,298.6414285714286,300.7520627795602,31.24000000000001,-29.341317365269603
2484,BCHUSDT,2020-12-25,319.14,0.07193140978009982,296.9,325.33,293.1,364106.38124,0.06868365947368993,0.0643181070423164,302.92,303.20378774228556,59.89999999999998,35.726893320796606
2485,BCHUSDT,2020-12-26,323.6,0.01387830720205585,319.29,330.39,310.0,405661.17252,0.09134119456566836,0.05838541247258567,306.8992857142857,305.9232827099808,55.710000000000036,58.15852692627414
2486,BCHUSDT,2020-12-27,338.1,0.04383352452950362,323.71,366.87,307.01,649963.43392,0.22547151091134765,0.058533605801746456,311.3335714285714,310.2135116819834,62.08000000000004,110.85717521081699
2487,BCHUSDT,2020-12-28,360.77,0.06489892645883621,337.92,377.0,334.0,460802.95879,0.11685557616625175,0.05919523245491288,317.32142857142856,316.95437679105225,83.82999999999998,172.39581754811334
2488,BCHUSDT,2020-12-29,352.92,-0.021999233818772446,360.77,366.97,330.01,361927.91113,0.1694553179995486,0.05928559284069237,321.8978571428571,321.749793218912,64.07,116.81987718302577
2489,BCHUSDT,2020-12-30,358.69,0.016217103345763206,352.88,366.88,341.33,293073.51627,0.23440445080264816,0.056199142455245314,325.2278571428571,326.67515412305704,46.620000000000005,113.04733312265198
2490,BCHUSDT,2020-12-31,342.15,-0.047209268301161345,358.87,361.52,334.33,223697.38539,0.26954399501647863,0.05367279885437676,327.4721428571429,328.7384669066494,31.41999999999996,66.46259708062419
2491,BCHUSDT,2021-01-01,341.83,-0.0009356999425351731,342.05,355.4,331.16,195655.5926,0.245573890001908,0.05359183872936238,329.5078571428572,330.4840046524295,28.5,48.15042752472642
2492,BCHUSDT,2021-01-02,354.55,0.03653584229403428,341.74,368.0,333.05,342010.72594,0.48331194361520335,0.05384438710334872,332.10928571428576,333.6928040321056,36.420000000000016,71.49153665194227
2493,BCHUSDT,2021-01-03,423.61,0.1779638408751829,354.35,433.83,354.22,739824.85153,0.3480831007020564,0.06139669249240839,337.42357142857145,345.6817634944915,74.40000000000003,203.08657833889941
2494,BCHUSDT,2021-01-04,405.49,-0.043717008286259684,423.72,464.33,380.42,711761.91463,0.1619589562237156,0.06213696282305411,344.0007142857143,353.65619502855935,92.07999999999998,185.7513413637495
2495,BCHUSDT,2021-01-05,418.09,0.030600508014524408,405.61,425.44,389.46,351147.81644,0.07771993750527528,0.06208056424532468,350.815,362.24736902475144,95.39999999999998,142.04115871926436
2496,BCHUSDT,2021-01-06,453.44,0.08116623614886276,418.49,458.0,410.63,368396.77696,0.08983393064854006,0.06317902190059528,363.52642857142865,374.4063864881179,177.95999999999998,161.8660041124059
2497,BCHUSDT,2021-01-07,448.0,-0.012069724087330869,453.72,484.0,426.82,471462.86752,0.1624073161263775,0.06185091716764896,374.3128571428571,384.2188682897022,151.01,141.87072437823693
2498,BCHUSDT,2021-01-08,436.98,-0.024905804957105815,448.01,454.41,401.95,449738.24625,0.1159455156379785,0.062284824449616465,382.73,391.25368585107526,117.84000000000003,86.28763250923895
2499,BCHUSDT,2021-01-09,574.88,0.27427389590732965,437.14,588.67,417.52,825506.02865,-0.16028668532992896,0.07782467400401762,400.67857142857144,415.7371944042652,251.27999999999997,192.3672174236333
2500,BCHUSDT,2021-01-10,599.98,0.04273499796203595,574.97,629.79,548.4,1365089.90235,-0.22442357950783798,0.07728779979805692,419.3842857142857,440.30290181702986,261.88,218.47748003418752
2501,BCHUSDT,2021-01-11,476.78,-0.2298411527646005,599.94,602.92,400.0,1337570.28577,0.06529461133570447,0.09047246961506157,427.6707142857143,445.16651490809255,116.00999999999999,81.96693186174511
2502,BCHUSDT,2021-01-12,451.88,-0.0536385107039159,476.87,510.0,443.01,628843.8071,0.11517323808388191,0.09141301707921302,434.73928571428576,446.06164625368024,98.95999999999998,44.742418790090845
2503,BCHUSDT,2021-01-13,496.06,0.09328022929212754,451.81,500.88,435.1,469471.02204,0.0017925302631587314,0.09243789314441565,444.5514285714286,452.72809341985624,137.37,46.933803389508576
2504,BCHUSDT,2021-01-14,527.0,0.06050366139050656,496.11,538.88,483.5,476933.70923,-0.23009364355467898,0.0926542883214949,457.755,462.63101429720876,184.85000000000002,82.594598544146
2505,BCHUSDT,2021-01-15,490.7,-0.0713676054455048,527.15,536.39,452.61,488575.14311,-0.10953560284170383,0.09345809273871354,468.3885714285714,466.3735457242476,148.87,43.29901072097689
2506,BCHUSDT,2021-01-16,489.74,-0.001958305060577814,490.7,515.55,473.41,405440.8685,-0.12693162975139227,0.09344229634753984,478.045,469.4890729610146,135.19,33.20252236398304
2507,BCHUSDT,2021-01-17,479.37,-0.021401896215873073,489.78,495.84,461.45,256429.15291,-0.08678951947244329,0.0936746763754073,482.02785714285716,470.806529899546,55.75999999999999,1.5881011065664516
2508,BCHUSDT,2021-01-18,508.95,0.05987703807894196,479.32,514.54,469.28,310010.56706,-0.16327625346338426,0.09404595367767604,489.41785714285714,475.89232591293984,103.45999999999998,28.38441232176323
2509,BCHUSDT,2021-01-19,507.04,-0.0037598839557384522,508.83,553.73,502.76,484274.08508,-0.17072917919494568,0.09294869347893547,495.7714285714286,480.0453491245479,88.95000000000005,68.51993228665316
2510,BCHUSDT,2021-01-20,496.95,-0.020100478528595644,507.14,518.62,470.01,372676.36061,-0.2757934032216909,0.09036358200674581,498.8792857142857,482.2993025746082,43.50999999999999,-1.0184036046163987
2511,BCHUSDT,2021-01-21,418.68,-0.17138251242733116,496.96,499.4,405.48,396640.73977,-0.03383731242893884,0.096516040369609,496.78499999999997,473.81672889799376,-29.319999999999993,-137.52446786488227
2512,BCHUSDT,2021-01-22,439.79,0.049190435267470356,418.41,450.46,391.77,358565.41933,-0.07741044745430248,0.09144647296303307,496.9857142857143,469.2798317115946,2.8100000000000023,-170.86974928510023
2513,BCHUSDT,2021-01-23,431.36,-0.01935433197026626,439.79,444.0,416.05,167946.08758,-0.03380882600451329,0.09094970178846683,486.7342857142857,464.2238541500487,-143.51999999999998,-131.97736622117623
2514,BCHUSDT,2021-01-24,439.52,0.01874021406307591,431.34,448.84,421.4,142813.31791,-0.09597020827778735,0.09026587396917625,475.2728571428571,460.9300069300422,-160.46000000000004,-104.30260653651352
2515,BCHUSDT,2021-01-25,432.28,-0.016609695911999012,439.67,465.2,430.43,215535.24162,-0.04204880392843169,0.09040001562013503,472.0942857142857,457.1100060060366,-44.5,-73.9759512419688
2516,BCHUSDT,2021-01-26,427.46,-0.011212809687299874,432.2,438.69,413.02,178944.06097,0.006645162427132867,0.09024080846645176,470.34999999999997,453.15667187189837,-24.420000000000016,-94.57296981764941
2517,BCHUSDT,2021-01-27,377.17,-0.12516470255534085,427.6,428.08,369.79,277907.15105,0.16784712794189538,0.09273255267545077,461.85785714285714,443.02511562231194,-118.88999999999999,-134.6569167584894
2518,BCHUSDT,2021-01-28,404.75,0.07057357836542089,377.25,414.66,370.14,199449.34452,0.039149441549046315,0.09346161157560166,453.1257142857143,437.9217668726704,-122.25,-110.19421262989617
2519,BCHUSDT,2021-01-29,407.03,0.005617300242106715,404.77,435.08,391.12,413125.53863,0.09528114422121536,0.09343608514206096,447.1492857142857,433.802864622981,-83.67000000000002,-74.41444075101936
2520,BCHUSDT,2021-01-30,417.02,0.024247289479522927,407.09,419.91,392.13,212546.27868,0.09325453708512832,0.09298970967954093,441.955,431.5651493399169,-72.72000000000003,-71.46873174765643
2521,BCHUSDT,2021-01-31,399.3,-0.04342116821019815,417.0,417.05,390.51,150953.57725,0.10791172886719647,0.09343084009273482,436.2357142857143,427.263129427928,-80.07,-79.56078914872938
2522,BCHUSDT,2021-02-01,414.48,0.03731170843735665,399.3,445.72,389.51,319432.99763,0.15503952283962974,0.09343992581170094,429.48785714285714,425.55871217087093,-94.46999999999997,-40.94848422303186
2523,BCHUSDT,2021-02-02,430.31,0.03748115666826468,414.43,434.94,410.97,208441.09144,0.17853417324162812,0.08783568058277874,424.00714285714287,426.1922172147548,-76.73000000000002,0.7198618893547081
2524,BCHUSDT,2021-02-03,446.1,0.03603726295942167,430.23,449.8,428.09,213884.22723,0.1037115442084815,0.08765727586144423,420.375,428.8465882527875,-50.849999999999966,92.78461840074884
2525,BCHUSDT,2021-02-04,420.91,-0.05812410802742818,446.13,454.94,412.74,237044.73323,0.23121240476486182,0.08819538016781939,420.53428571428566,427.7883764857492,2.230000000000018,43.99465577856458
2526,BCHUSDT,2021-02-05,447.72,0.061749002914275763,421.03,449.0,417.54,196582.9991,0.2526858729393444,0.08765045058794539,421.1007142857143,430.44592628764934,7.930000000000007,78.31515191916694
2527,BCHUSDT,2021-02-06,457.78,0.022220682343435882,447.86,490.25,445.79,466508.66429,0.3783484551525218,0.08771689377940026,422.98785714285714,434.0904694492961,26.41999999999996,166.35332203464924
2528,BCHUSDT,2021-02-07,444.8,-0.02876397642813,458.27,464.06,429.37,263930.56916,0.4822373935324844,0.08775857867831349,423.36499999999995,435.51840685605663,5.28000000000003,85.14035925229086
2529,BCHUSDT,2021-02-08,483.99,0.08443950240978992,444.77,488.86,436.54,287368.36575,0.3909453057404626,0.07293657511092716,427.0585714285714,441.98128594191576,51.710000000000036,154.3865884722467
2530,BCHUSDT,2021-02-09,514.42,0.060975807070263066,483.99,519.5,472.7,430012.31946,0.31571078893119875,0.07342895536679042,433.27,451.63978114966034,86.95999999999998,191.7048562313334
2531,BCHUSDT,2021-02-10,494.85,-0.03878536607372496,514.85,538.96,467.51,478451.22132,0.37005377481991086,0.06039605313590793,441.67571428571426,457.40114366303897,117.68,151.81232786573884
2532,BCHUSDT,2021-02-11,530.4,0.06937675252895215,495.08,542.47,490.51,309368.45755,0.28272069010085055,0.06071679841804789,450.6507142857143,467.1343245079671,125.64999999999998,157.06308622619719
2533,BCHUSDT,2021-02-12,576.43,0.08322247108875835,529.91,580.0,509.84,385756.27494,0.22097963096206907,0.06024037826444478,462.7507142857143,481.70708124023815,169.39999999999998,172.79666231337382
2534,BCHUSDT,2021-02-13,668.3,0.14788326455661327,576.15,668.6,540.0,577319.14253,0.01483775058713288,0.06494500105122375,480.69928571428574,506.5861370748731,251.27999999999997,211.65580277969102
2535,BCHUSDT,2021-02-14,720.44,0.0751249619518326,668.32,749.0,652.0,781088.02231,-0.019850377034259736,0.0642819777919699,503.6378571428571,535.09998546489,321.14000000000004,225.91976864470638
2536,BCHUSDT,2021-02-15,715.52,-0.006852585382231879,720.4,773.84,601.0,895763.44291,-0.12891009139408904,0.06432692228787833,525.1407142857144,559.1559874029047,301.03999999999996,160.33983397389642
2537,BCHUSDT,2021-02-16,705.39,-0.014258709739000786,715.61,745.0,668.8,491219.64157,-0.31295420146941577,0.0642096928566608,544.7892857142857,578.653855749184,275.08,130.075036048053
2538,BCHUSDT,2021-02-17,716.45,0.015557619814987156,705.51,726.9,675.26,353699.36465,-0.3071268881333511,0.0635979476030513,564.1,597.0266749826261,270.35,105.68626961631935
2539,BCHUSDT,2021-02-18,703.7,-0.01795633219010817,716.39,730.0,688.75,266720.76954,-0.3424042484461909,0.06376721791060419,584.2992857142857,611.2497849849426,282.79,88.34965464862447
2540,BCHUSDT,2021-02-19,718.98,0.02148141194997688,704.04,744.12,681.26,358793.83868,-0.3947986723393946,0.06352101819001733,603.6750000000001,625.613813653617,271.26,79.86654897159194
2541,BCHUSDT,2021-02-20,678.29,-0.05825861581832292,718.95,748.88,626.65,463755.2178,-0.33883389619354265,0.05503063825650578,619.4257142857143,632.6373051664681,220.51,52.0169564767098
